,기준_년분기_코드,행정동_코드,월_평균_소득_금액,음식_지출_총금액,점포_수,유사_업종_점포_수,개업_율,개업_점포_수,폐업_률,폐업_점포_수,프랜차이즈_점포_수,당월_매출_금액,당월_매출_건수,총_직장_인구_수,총_상주인구_수,총_유동인구_수
2710,20193,11215780,3000847,1135385000,56,63,2,1,2,1,7,4150340135,104343,2697,11464,2544479
2711,20193,11215830,3123453,866834000,79,84,5,4,6,5,5,2492296826,81000,5205,27212,5204212
2712,20193,11230560,3086097,1431289000,187,202,5,10,4,7,15,3887447549,137540,1796,31001,11347903
2713,20193,11230570,3275102,439886000,43,44,0,0,0,0,1,832957278,26402,4726,19823,2692345
2714,20193,11230750,3301736,234528000,30,32,6,2,6,2,2,936866691,26131,1685,21540,4618442
2715,20193,11260540,2652945,215155000,65,66,2,1,8,5,1,788039486,22936,1514,20472,5399619
2716,20193,11260680,2893554,1444449000,119,135,5,7,5,7,16,6386775029,178090,4269,40458,5022583
2717,20193,11290575,3020976,3990150000,190,215,7,14,3,7,25,7926630997,296590,12522,15816,9670416
2718,20193,11290640,2621783,678222000,65,73,4,3,7,5,8,1974935296,50541,2484,15556,2568494
2719,20193,11290705,3540527,1528627000,143,153,4,6,3,5,10,6675807023,250539,6523,40852,10015087
2720,20193,11320513,2339110,358684000,73,75,3,2,3,2,2,2479126532,73379,816,15038,5035928
2721,20193,11320670,2526418,930872000,91,100,7,7,4,4,9,3168480403,109155,1763,20367,4845603
2722,20193,11350720,3269791,154571000,11,13,15,2,0,0,2,542232345,39947,1200,16973,2808957
2723,20193,11380580,2839776,953489000,113,125,2,3,2,3,12,6372024860,221367,2802,25774,5998924
2724,20193,11380590,3596367,237976000,46,48,0,0,2,1,2,458797964,15290,1095,12726,3792781
2725,20193,11440680,3338065,3469918000,168,192,5,10,7,13,24,9799150766,278090,6375,18246,6009332
2726,20193,11440690,2810116,2149599000,152,154,5,7,1,2,2,5404142515,217850,3386,21500,6766119
2727,20193,11500630,3142710,1700227000,141,166,3,5,5,8,25,4836891212,130142,8317,36180,7613195
2728,20193,11500640,2822951,837707000,151,164,6,9,3,5,13,5260158374,225205,3435,23912,6758591
2729,20193,11530540,3030836,5245144000,293,373,5,17,5,19,80,21501780550,880146,55824,24901,8060701
2730,20193,11530550,2790065,1410677000,172,193,6,11,5,10,21,5523153188,180191,2320,21594,6563569
2731,20193,11530560,3349889,2876143000,236,271,4,12,5,14,35,11746048233,370983,16305,30564,6875134
2732,20193,11530720,3034862,1357098000,110,139,7,10,7,10,29,6194123525,198843,7547,23768,4603306
2733,20193,11545620,2303281,497106000,84,95,11,10,7,7,11,2122133786,77357,2436,20189,3774146
2734,20193,11545690,2592152,192762000,76,82,6,5,7,6,6,1753703490,60498,8552,11348,1453947
2735,20193,11560630,2921245,665972000,85,95,6,6,3,3,10,2795614000,104235,4085,17494,5507315
2736,20193,11590605,4148400,1904106000,157,175,4,7,5,8,18,7346976129,292757,1530,29303,7469230
2737,20193,11590650,3021018,371500000,39,42,2,1,2,1,3,943257455,42974,1508,14675,4250891
2738,20193,11590660,3684332,1249711000,98,111,5,5,4,4,13,4431114319,149121,11319,40019,7146647
2739,20193,11620525,2644320,812381000,100,113,11,12,4,5,13,3632313652,128052,1930,24517,4393084
2740,20193,11650510,5039491,2448580000,175,201,6,12,4,7,26,10432371929,426739,31794,21345,8133457
2741,20193,11650520,5536500,3480772000,227,252,3,8,4,10,25,18509876833,492630,70276,17884,6771272
2742,20193,11650610,3899940,3485089000,143,167,5,9,7,11,24,8769129313,191418,17887,23856,5776063
2743,20193,11650651,4265214,2765987000,248,267,4,10,6,15,19,15861223689,486631,38513,46317,7341166
2744,20193,11680630,4304601,4912741000,261,310,4,12,3,8,49,26494681931,825687,36064,21068,9179404
2745,20193,11680660,4197165,10214000,4,5,0,0,0,0,1,16661921,179,14570,8834,802641
2746,20193,11710520,4053076,776630000,55,65,2,1,2,1,10,2639040565,81059,5586,24567,7019659
2747,20193,11710566,6473427,691894000,16,19,0,0,0,0,3,571872287,12863,27044,19273,684009
2748,20193,11710646,3405266,821469000,79,85,5,4,5,4,6,4723866754,98649,7336,34499,7583670
2749,20193,11710680,5573006,511043000,48,57,4,2,4,2,9,384396464,24092,19965,36329,3496752
2750,20193,11710690,5769632,264239000,10,10,10,1,20,2,0,243510771,11410,9638,30044,2199044
2751,20193,11740700,3603496,1098479000,109,119,6,7,2,2,10,5178034962,145184,8575,28372,7944260
2752,20193,11110515,4015674,819172000,86,87,5,4,0,0,1,2044485202,75467,10997,13030,3803370
2753,20193,11110530,5208463,4559732000,382,417,4,16,3,12,35,19917347112,575309,47397,9210,4285629
2754,20193,11140580,3075802,966302000,70,71,4,3,3,2,1,4223089690,119380,11133,4660,2630369
2755,20193,11140615,2865975,1857865000,120,130,3,4,3,4,10,6576270199,169533,3374,7260,5940463
2756,20193,11140635,4018057,507565000,64,67,2,1,3,2,3,3514434269,121289,31382,17759,2544641
2757,20193,11140645,3678539,459944000,33,39,5,2,0,0,6,1495771741,51025,3045,14672,3499897
2758,20193,11140665,3706487,411719000,42,47,4,2,0,0,5,1128742961,38529,1518,11358,2582312
2759,20193,11140680,4531982,871875000,88,108,3,3,2,2,20,5419145245,149367,5275,7931,2123189
2760,20193,11170520,2615507,809871000,52,55,4,2,2,1,3,935218280,32154,1898,10405,4456649
2761,20193,11170560,4483383,964998000,164,171,3,5,2,4,7,7221294526,268672,5052,14136,5510683
2762,20193,11200590,3654571,190769000,21,22,5,1,23,5,1,562390183,14130,2454,16086,3917668
2763,20193,11200620,4417976,430127000,54,57,4,2,2,1,3,1262807221,37180,1161,15046,3244660
2764,20193,11200660,3367627,2167799000,179,195,8,16,5,10,16,9008564800,315100,6741,15287,5524454
2765,20193,11215870,4206253,2481099000,148,173,4,6,5,9,25,9043889167,333489,14433,30555,7227551
2766,20193,11230536,3014374,2324221000,358,378,3,12,5,18,20,14032700888,456311,23992,30251,13671861
2767,20193,11230710,3380282,1726273000,138,165,5,8,5,8,27,6093109284,254216,849,10176,5095938
2768,20193,11260565,2408139,1235305000,192,206,7,14,5,11,14,11083749343,476454,1945,35651,10658598
2769,20193,11260570,2743036,631150000,115,117,3,4,3,4,2,4211137219,141066,1375,21968,7483304
2770,20193,11260620,3245267,1262288000,103,119,4,5,7,8,16,6395618016,195020,3004,36448,7971385
2771,20193,11260660,2294530,334880000,68,70,0,0,1,1,2,2840172896,80833,1265,18089,4396530
2772,20193,11260690,3261738,650885000,53,59,5,3,5,3,6,3222843732,94817,3762,22374,1983055
2773,20193,11290715,3407760,451653000,72,78,3,2,6,5,6,1540259483,37809,3023,31618,6693124
2774,20193,11290725,3285107,1391522000,124,137,8,11,10,13,13,4430999691,183250,4859,20231,6402927
2775,20193,11290770,2328014,402452000,103,104,2,2,0,0,1,2026190794,44975,2269,15197,5674091
2776,20193,11305534,2528939,302047000,56,57,2,1,5,3,1,982628412,33843,1250,26825,11584082
2777,20193,11305555,2520574,1236117000,202,222,5,10,3,6,20,5146812612,182477,2164,29268,12500695
2778,20193,11320690,3006772,1686595000,233,260,5,13,5,13,27,5507562751,195316,6413,30332,6483088
2779,20193,11320700,2179000,276588000,84,86,6,5,6,5,2,1726228354,81203,1017,21477,3819771
2780,20193,11350640,3240618,5256074000,264,314,4,11,4,11,50,17981521735,543473,2432,21400,12184428
2781,20193,11350670,2555440,502618000,124,131,7,9,5,6,7,2123782240,84371,1672,22426,7198698
2782,20193,11380625,2627823,1530694000,178,198,5,10,5,9,20,5114810738,156640,4620,49049,11382662
2783,20193,11380632,2753840,230386000,43,44,5,2,2,1,1,625678817,30502,2275,21778,3551258
2784,20193,11410565,3312751,1310359000,196,218,2,4,2,4,22,9553346316,356457,13824,18076,8580254
2785,20193,11410620,3425863,664170000,88,95,3,3,0,0,7,2393237283,107601,2122,22728,6188109
2786,20193,11410700,3214631,827769000,112,120,4,5,5,6,8,3088305784,114654,4101,22200,5882372
2787,20193,11410710,4165521,333200000,23,28,4,1,4,1,5,196131168,4662,3170,17519,3067958
2788,20193,11440610,3609895,986893000,64,69,1,1,3,2,5,2690416320,74493,22624,12941,3546073
2789,20193,11440700,3070818,914697000,106,114,4,4,3,3,8,2704533214,83800,2311,19446,6490594
2790,20193,11470520,3360661,944669000,86,93,1,1,0,0,7,2873096208,139080,5438,31169,7240134
2791,20193,11470540,3598548,831556000,108,114,5,6,2,2,6,3266426005,121153,3520,27003,5339583
2792,20193,11470580,2235895,253075000,51,56,4,2,2,1,5,618783057,24709,1608,15930,2730887
2793,20193,11470610,2881723,180805000,38,39,3,1,3,1,1,960006868,29927,1180,6772,1253668
2794,20193,11470630,4880062,836139000,70,78,1,1,0,0,8,3275967121,111575,7748,20930,4239793
2795,20193,11500510,4266199,1268734000,99,120,3,3,2,2,21,5317807303,236544,13686,40412,8762783
2796,20193,11500520,3500941,1494255000,130,153,5,7,3,5,23,6610301865,314076,8448,22503,4266646
2797,20193,11500615,4295200,1046212000,84,91,2,2,8,7,7,4044139894,94338,6792,45883,6936587
2798,20193,11530595,2438367,487349000,97,99,6,6,4,4,2,1389641094,45769,1027,9769,2832659
2799,20193,11545640,2363285,803465000,95,102,5,5,6,6,7,3680388804,104876,1908,16538,3916072
2800,20193,11545710,2453360,445836000,83,91,6,5,2,2,8,2312753893,86005,1833,18937,3771556
2801,20193,11560560,4297633,2677132000,146,179,3,6,5,9,33,10432050581,342622,15189,35003,8651133
2802,20193,11560720,3026081,1675379000,144,147,6,9,2,3,3,4869606225,151712,11228,23860,7950155
2803,20193,11590550,2734347,818557000,51,57,4,2,5,3,6,2639373467,112844,1505,25778,4831215
2804,20193,11620565,3635388,295832000,27,35,3,1,3,1,8,400743135,25526,6240,32985,6070959
2805,20193,11620575,3080259,1352713000,101,111,6,7,5,6,10,5542822154,188092,3817,29938,7742883
2806,20193,11620665,2683303,548581000,85,88,7,6,5,4,3,1797101482,69753,1745,24291,6005003
2807,20193,11620695,2633436,2860842000,200,230,5,12,4,9,30,14282071815,443045,2234,21314,9767331
2808,20193,11650620,4855239,553880000,44,49,2,1,2,1,5,2877473720,103477,17796,21855,3965673
2809,20193,11680565,5352868,5643762000,248,266,5,12,6,17,18,17030672131,362563,82706,30014,9462002
2810,20193,11680640,3747340,21284901000,996,1135,5,57,4,49,139,67194147904,2115100,183132,35867,22842060
2811,20193,11710510,3068409,288984000,64,69,3,2,1,1,5,1308260465,44104,1779,15502,5759240
2812,20193,11710531,2884019,426353000,49,55,4,2,0,0,6,1996211780,80098,4545,12365,3415642
2813,20193,11710600,3037834,2142730000,232,251,5,13,4,11,19,14165118655,464876,10774,34048,7787592
2814,20193,11710632,4128118,1474106000,110,124,2,3,2,3,14,6649462787,265225,9018,33774,7092998
2815,20193,11710642,4902348,4286292000,252,334,9,29,4,14,82,9624589988,402452,40535,29680,3558409
2816,20193,11710720,6259581,33302000,7,7,0,0,0,0,0,63411728,4184,7013,10262,923005
2817,20193,11740550,4688790,410388000,34,37,5,2,3,1,3,1354010060,42229,1958,26980,2379369
2818,20193,11740620,3224291,1311992000,128,144,6,8,8,11,16,5652896422,230581,3865,27941,8919619
2819,20193,11110600,3605666,742009000,80,87,5,4,2,2,7,4001058455,97375,5824,4447,1542306
2820,20193,11110690,3115447,52584000,9,11,0,0,0,0,2,79720495,5220,223,7105,843847
2821,20193,11140520,5583264,3015702000,295,337,3,10,3,11,42,24043961705,589608,89990,1095,3119590
2822,20193,11140540,4562682,2371406000,249,284,2,5,2,5,35,12740653083,392224,31604,4516,5327872
2823,20193,11140650,3147736,660877000,127,134,5,6,3,4,7,3724412394,127256,1074,9006,4939129
2824,20193,11170570,3955417,302176000,54,56,5,3,2,1,2,1040202965,44891,5572,14934,3394473
2825,20193,11170630,6229219,795631000,58,62,2,1,3,2,4,4056612397,116157,12132,27720,5121510
2826,20193,11170650,3735055,5419713000,144,150,5,8,3,5,6,8016502633,244048,12900,6892,3033317
2827,20193,11170690,4338498,208037000,18,19,0,0,11,2,1,719277977,34945,13889,13370,1964651
2828,20193,11170700,2615628,498174000,90,93,8,7,5,5,3,2857329272,84548,2501,15109,4545375
2829,20193,11200570,4593947,243013000,18,22,18,4,14,3,4,315742633,13650,316,25021,4019323
2830,20193,11200645,4971846,802168000,41,47,2,1,2,1,6,704560652,16491,5460,27509,3288914
2831,20193,11200790,2514752,860590000,124,135,3,4,4,5,11,4097864347,154776,5295,15001,3199001
2832,20193,11230600,3533215,789123000,82,93,8,7,1,1,11,3633842425,113275,7588,27121,6598110
2833,20193,11260590,2670679,2282983000,260,289,5,13,4,12,29,11407767030,366297,5558,18688,8095173
2834,20193,11260630,2620140,692492000,102,114,7,8,6,7,12,3981678126,122509,2225,19840,5490593
2835,20193,11290590,4465040,117160000,12,12,8,1,33,4,0,383154942,16050,2734,18858,2078697
2836,20193,11290760,2320397,247584000,76,80,1,1,3,2,4,1686627431,61744,1301,20873,6656738
2837,20193,11305645,2552516,1363752000,182,189,3,5,3,6,7,9779325609,234193,3116,21662,4101079
2838,20193,11320515,3440219,1563327000,93,109,6,6,7,8,16,3599710236,112462,6198,26003,5399998
2839,20193,11320660,2556090,359826000,47,49,6,3,2,1,2,635248663,26448,2108,21736,5139113
2840,20193,11350570,2833342,239150000,30,32,3,1,3,1,2,198863980,27168,1506,27725,3738200
2841,20193,11350612,3736285,125043000,20,20,5,1,5,1,0,81747918,7418,1936,23900,3203355
2842,20193,11350700,3347946,193474000,18,20,10,2,0,0,2,572678334,27898,883,24560,1026364
2843,20193,11350710,3136648,287130000,25,28,11,3,11,3,3,766291274,45443,2489,22334,1696240
2844,20193,11380551,2570787,2184266000,171,191,5,9,8,15,20,7152030403,213893,2360,24539,8748665
2845,20193,11380570,2666442,2185851000,200,214,4,9,5,11,14,7557290073,258681,2982,32294,9582773
2846,20193,11410520,4350357,429596000,84,92,5,5,1,1,8,2913054193,107520,1853,18579,4669107
2847,20193,11410640,3009401,762833000,114,123,3,4,2,3,9,3048264485,118539,1369,16394,4672524
2848,20193,11410655,3851715,387013000,37,44,2,1,7,3,7,1279136827,38810,910,14603,2661822
2849,20193,11410660,3110467,280305000,58,64,3,2,5,3,6,2260808249,46599,2234,22150,3727272
2850,20193,11410685,2982956,748884000,93,103,4,4,5,5,10,2604642802,88153,5179,30505,4865177
2851,20193,11440585,4297090,2429078000,159,176,6,11,5,9,17,11838682303,293322,11817,22308,5406067
2852,20193,11440600,3531112,1100375000,132,143,2,3,2,3,11,4274972989,218224,3472,11771,7992929
2853,20193,11440630,4157697,587197000,68,76,3,2,5,4,8,1936255708,84979,5266,21166,5606190
2854,20193,11440660,3423924,19510867000,763,881,6,54,4,38,118,42966255203,1787676,29199,22863,18903631
2855,20193,11440720,2955418,1020318000,94,100,6,6,2,2,6,3396565112,109848,10202,19818,6335963
2856,20193,11440730,3733802,998331000,99,112,5,5,2,2,13,4800661125,262096,3297,41252,8152558
2857,20193,11470611,2417234,443583000,77,80,8,6,4,3,3,2059706352,85573,3647,25426,2437172
2858,20193,11470620,5283746,1155476000,116,132,2,3,3,4,16,5992097685,230831,13062,21399,3377538
2859,20193,11500535,3564991,2363822000,139,171,8,14,7,12,32,7033404998,218427,15034,33006,5149885
2860,20193,11500540,2608991,2921367000,238,260,5,13,2,5,22,8462368815,299047,5269,53344,16017742
2861,20193,11500611,3253887,1636939000,125,139,4,6,1,1,14,4496108679,160540,3308,38376,5347632
2862,20193,11560515,3388312,929858000,92,108,4,4,3,3,16,4203739813,111673,4268,22164,8761793
2863,20193,11560680,3127765,1072659000,89,98,5,5,5,5,9,4999013072,127519,2736,18542,4887277
2864,20193,11560690,3777429,415362000,44,49,2,1,2,1,5,1114419030,31768,3030,15788,3182789
2865,20193,11590540,3813041,991624000,96,111,5,5,5,5,15,2489055855,81173,1449,25629,5612579
2866,20193,11620585,3281434,4048576000,173,200,5,9,4,7,27,9297185191,346486,9604,16263,7042166
2867,20193,11620630,3414508,1588066000,97,104,7,7,5,5,7,4847043659,159480,4664,18822,5122009
2868,20193,11620765,2788145,871412000,97,108,4,4,2,2,11,1789241409,61528,4154,31960,5737132
2869,20193,11650540,5668996,1656951000,198,211,2,4,3,6,13,11300798604,315604,19981,34132,7640424
2870,20193,11680545,6194250,6002848000,287,306,4,13,8,23,19,19596468032,397095,62369,27957,8849817
2871,20193,11680590,5304031,2451838000,163,186,4,8,5,9,23,12043079948,352584,50507,30160,9316110
2872,20193,11680670,4892097,391508000,60,70,6,4,0,0,10,2941207558,124150,11561,13798,1488220
2873,20193,11680690,3712505,717048000,100,108,6,6,3,3,8,8503341407,321737,10258,18662,3567347
2874,20193,11710590,4478913,761728000,45,53,6,3,2,1,8,1077950419,55981,13573,21046,3584143
2875,20193,11710647,2245145,1053467000,41,63,13,8,5,3,22,234227414,10201,1470,28836,2869841
2876,20193,11740540,4702416,1031680000,48,58,7,4,2,1,10,3738888569,148484,2018,18098,2299907
2877,20193,11740570,2960606,1126170000,138,146,4,6,6,9,8,4417510741,180805,4289,37354,9079059
2878,20193,11740600,2598378,663287000,81,97,9,9,6,6,16,2171186578,82115,3165,28989,13961916
2879,20193,11110570,5124784,121570000,12,12,0,0,8,1,0,539938868,24158,759,8195,1982454
2880,20193,11110580,4618148,442472000,27,33,9,3,3,1,6,1019060857,43837,1395,10626,3013356
2881,20193,11110700,3029805,95719000,22,25,4,1,0,0,3,332564948,18143,485,5527,2320742
2882,20193,11140670,3324339,796177000,144,154,3,5,3,5,10,4840092879,158000,1908,12372,5756269
2883,20193,11170580,3635293,170794000,18,18,0,0,6,1,0,625122612,23589,1750,9133,3829914
2884,20193,11200520,3555413,297646000,48,52,14,7,8,4,4,1140215842,37760,1256,17971,4642989
2885,20193,11215750,2688804,894701000,103,113,4,4,4,5,10,4409430497,123535,2890,22346,4807562
2886,20193,11215810,5474064,1155202000,78,86,2,2,4,3,8,3600065427,124688,12642,34980,6291273
2887,20193,11215820,2810489,1278015000,132,152,4,6,5,8,20,4770633994,191521,12437,23160,8782065
2888,20193,11260580,3153229,520542000,34,37,3,1,3,1,3,1030620508,39206,2436,26543,5733829
2889,20193,11260655,2540543,1289575000,232,254,4,10,4,11,22,9532873933,326770,3779,31107,9044608
2890,20193,11290525,3664622,1301013000,83,89,2,2,2,2,6,4693293334,148100,22885,13139,4350984
2891,20193,11350595,2878516,2794766000,241,263,3,7,3,9,22,12553996057,395449,7010,38505,10210891
2892,20193,11350621,4840224,830856000,31,40,8,3,5,2,9,36768590,2872,2771,28303,4341506
2893,20193,11350624,3305518,1438886000,116,126,10,12,6,8,10,6685734674,194618,1920,21231,3448314
2894,20193,11380640,3006789,403801000,86,91,1,1,0,0,5,864140706,32186,3324,16950,3005972
2895,20193,11380650,3279610,145824000,47,52,2,1,6,3,5,725901564,21427,2055,10901,1423759
2896,20193,11410555,4335303,411433000,42,47,2,1,0,0,5,1387964906,44635,1720,17313,14928704
2897,20193,11410690,3907093,506265000,75,84,4,3,2,2,9,1100807473,43044,3962,17458,2294176
2898,20193,11440590,4879879,2125258000,191,214,4,8,4,8,23,14755339571,290672,17027,19994,6580039
2899,20193,11470640,3290614,514627000,56,68,0,0,0,0,12,1061260499,52306,7772,45194,6639365
2900,20193,11470670,5626744,333400000,16,22,5,1,0,0,6,111348113,7349,20562,25020,1988797
2901,20193,11470680,4162404,570863000,39,49,2,1,6,3,10,1276669339,71478,6559,30082,3561623
2902,20193,11500593,2592822,1117836000,97,105,7,7,7,7,8,3019955431,154275,2707,26384,7131675
2903,20193,11500604,3220918,290352000,31,36,3,1,3,1,5,502717381,21628,3111,15847,1724101
2904,20193,11500605,3195020,135970000,14,16,13,2,19,3,2,936424417,46099,3834,16410,1755677
2905,20193,11530740,2913076,925068000,138,150,9,14,5,8,12,3283419693,126167,5000,33152,7088480
2906,20193,11530790,2794550,405167000,59,64,5,3,8,5,5,1454431116,40768,4385,25043,2754011
2907,20193,11560605,4256298,2441167000,243,274,3,9,7,18,31,13080019250,386536,77844,31870,10551136
2908,20193,11560620,3798781,1502566000,147,165,3,5,1,2,18,7418985883,236097,15830,22624,5198192
2909,20193,11590510,3792703,2561307000,275,301,1,2,4,12,26,8998657755,505488,6632,32311,7908785
2910,20193,11590620,3020606,2742333000,191,211,4,9,4,8,20,11311545113,336301,4647,22934,7477988
2911,20193,11590670,3965282,607599000,70,75,5,4,4,3,5,2413292416,87845,8132,24303,3405862
2912,20193,11620625,2977620,983523000,100,109,5,5,4,4,9,3117417716,136348,3372,27008,5352256
2913,20193,11620645,2561709,3156831000,154,182,6,10,5,9,28,10709396776,435034,2569,22904,6436699
2914,20193,11620655,2549093,448305000,89,92,8,7,7,6,3,2451290426,130078,878,18767,6565075
2915,20193,11650531,6748694,6732473000,190,224,4,8,6,13,34,15895663242,513513,35577,31362,7695270
2916,20193,11680600,7694017,1385843000,60,67,3,2,6,4,7,3560837901,110951,27322,25583,4677235
2917,20193,11710570,3670419,1552857000,135,147,5,8,5,7,12,9473873326,266997,27133,40717,8893722
